Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
21/01/2018,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89.52
21/01/2018,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973
21/01/2018,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99
29/06/2018,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,312.552
06/09/2017,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,South,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952
06/09/2017,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,South,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204
04/08/2017,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,Central,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98
12/11/2016,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7
30/06/2015,RA-19915,Russell Applegate,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5.248
04/12/2018,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Storex Dura Pro Binders,5.346
28/08/2017,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,West,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48
28/08/2017,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,West,Technology,Phones,AT&T 17929 Lendline Telephone,108.576
22/01/2017,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9
15/10/2015,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384
07/02/2017,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1912,30.352
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 195,21.376
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Office Supplies,Fasteners,Staples,18.936
18/03/2015,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352
24/05/2015,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Paper,Xerox 1944,116.28
11/07/2018,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6
16/06/2018,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68
16/06/2018,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,Office Supplies,Paper,Xerox 215,19.44
16/06/2018,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,Office Supplies,Paper,Xerox 1885,192.16
30/01/2016,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Computer Room Manger, 14""",227.36
30/01/2016,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,West,Technology,Machines,Bady BDG101FRU Card Printer,201.86449864780047
11/12/2016,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828
09/10/2018,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,East,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888
29/07/2018,GM-14440,Gary McGarr,Consumer,United States,Troy,New York,East,Office Supplies,Art,Sanford Liquid Accent Highlighters,60.12
25/04/2015,LC-16885,Lena Creighton,Consumer,United States,Wilmington,North Carolina,South,Technology,Phones,AT&T CL2909,302.376
01/12/2016,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Prang Drawing Pencil Set,13.9
04/12/2015,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,East,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98
26/08/2018,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
07/09/2015,DK-13375,Dennis Kane,Consumer,United States,New York City,New York,East,Technology,Phones,AT&T EL51110 DECT,377.97
21/12/2018,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36
06/12/2015,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976
04/11/2015,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,South,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376
04/11/2015,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,South,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24
14/04/2017,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,South,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.2
04/10/2015,DF-13135,David Flashing,Consumer,United States,Vallejo,California,West,Office Supplies,Labels,Avery 512,14.45
04/10/2015,DF-13135,David Flashing,Consumer,United States,Vallejo,California,West,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648
07/11/2018,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97
07/11/2018,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis Rectangular Conference Tables,350.352
22/12/2018,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,East,Office Supplies,Binders,Angle-D Ring Binders,1.641
22/12/2018,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,East,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958
13/02/2018,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63
13/02/2018,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96
13/02/2018,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53
02/07/2015,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,East,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98
02/07/2015,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58
21/02/2016,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,West,Office Supplies,Paper,Easy-staple paper,49.12
13/11/2016,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,East,Technology,Phones,BlackBerry Q10,377.97
13/11/2016,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,East,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28
13/11/2016,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,East,Furniture,Bookcases,Bestar Classic Bookcase,299.97
13/11/2016,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,East,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98
16/04/2018,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,South,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24
16/04/2018,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,South,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98
25/02/2017,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,East,Office Supplies,Envelopes,Staple envelope,46.72
04/11/2015,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34
20/06/2016,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64
20/06/2016,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,West,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976
07/08/2018,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,South,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992
12/05/2015,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056
22/11/2016,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,Central,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168
04/12/2016,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,South,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226
08/06/2015,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552
08/08/2015,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28
26/05/2015,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Hon Olson Stacker Stools,225.296
17/04/2016,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Prang Drawing Pencil Set,5.56
17/04/2016,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37
17/04/2016,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96
17/04/2016,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65
17/04/2016,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1903,11.96
11/06/2017,ES-14020,Erica Smith,Consumer,United States,New York City,New York,East,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97
11/03/2017,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92
11/03/2017,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,South,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
26/05/2015,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4
12/10/2018,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99
12/10/2018,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Canvas Sectional Post Binders,101.84
22/06/2018,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332
22/06/2018,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155
22/06/2018,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928
15/01/2018,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384
15/01/2018,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16
02/04/2016,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192
02/04/2016,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12
02/04/2016,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976
03/09/2017,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,Central,Office Supplies,Storage,Crate-A-Files,54.5
10/12/2018,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,Staple-based wall hangings,19.104
22/11/2017,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44
11/11/2018,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,East,Office Supplies,Paper,Xerox 222,10.368
21/10/2017,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44
21/12/2016,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984
17/07/2016,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,West,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466
30/04/2018,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68
30/04/2018,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376
06/05/2018,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 505,59.2
20/11/2018,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0
11/11/2017,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,Digium D40 VoIP phone,257.98
05/11/2017,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988
09/10/2017,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,East,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976
21/09/2016,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536
21/09/2016,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9
02/12/2015,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36
02/12/2015,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Office Supplies,Art,Newell 343,16.464
02/12/2015,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96
21/09/2015,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96
21/09/2015,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27
21/09/2015,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Paper,Xerox 224,6.48
12/04/2015,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Technology,Phones,Pyle PMP37LED,201.86449864780047
12/04/2015,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Technology,Phones,AT&T 1080 Corded phone,438.368
12/04/2015,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088
12/04/2015,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499
20/10/2018,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36
